date,Mom 3M Top3,Mom 3M Top5,Mom 3M Top10,Mom 6M Top3,Mom 6M Top5,Mom 6M Top10,Mom 12M Top3,Mom 12M Top5,Mom 12M Top10,SPY Buy & Hold
2014-04-30,0.022802992825230205,0.0166565951138413,-0.004123155294617575,0.004891978050329335,0.00010566072406776976,-0.0006785918001469542,-0.008150195017924244,-0.00457882087045569,-0.016517054537588005,0.006952002329867701
2014-05-31,0.0358548649181607,0.03969453399550336,0.031454701235189286,0.019829448246905322,0.012673982069221656,0.03666628043099802,0.05707275109437804,0.03612924136448625,0.05387999405683581,0.023206365516401872
2014-06-30,0.01900120878273685,0.015237505852341848,0.01618366237525755,0.08014836582691376,0.03808498915239739,0.027452308100198695,0.08081503249358042,0.052512759087632956,0.029867301751902522,0.02064477220684946
2014-07-31,-0.00907831947314952,-0.02024506626174309,-0.0017718796379745153,-0.009161796227623142,-0.027233536665050486,-0.02750043102765373,-0.009161796227623142,0.003819095772449277,-0.009507060883685135,-0.013437558507156333
2014-08-31,-0.0011582833906834296,0.004107193504087838,0.041392598657455794,0.1554984463478286,0.08857324646058412,0.057670491930145014,0.14028513820347702,0.09380409777428711,0.0662393415332621,0.039463648090512615
2014-09-30,-0.027102076451278673,-0.007339094477758089,-0.01382822849787202,0.02169415777281144,0.01123014284810524,-0.032052630470369214,0.006633536535375757,-0.011080640245932982,-0.012520762073036783,-0.013796568180659996
2014-10-31,-0.04800486113490047,-0.027065348798254417,0.012711478024247337,0.0033665053929992834,0.05008380738440277,0.03861643246188282,0.0033665053929992834,0.003757471118485434,0.009209864389224266,0.023550848828567394
2014-11-30,,,,,,,,,,0.02747226519061652
2014-12-31,,,,,,,,,,-0.00253678485169917
2015-01-31,,,,,,,,,,-0.029629313089237552
2015-02-28,,,,,,,,,,0.056204621182660786
2015-03-31,,,,,,,,,,-0.015705684666528996
2015-04-30,0.01858633843421768,-0.024739002491226823,0.007906488389452206,-0.004156648627045492,0.016558081709761276,0.0032406979624349254,-0.0535882295410071,-0.025660482614274404,0.008252929193989634,0.009833815536024915
2015-05-31,,,,,,,,,,0.012856357570702803
2015-06-30,,,,,,,,,,-0.020312173198664518
2015-07-31,0.03385209645160159,0.011528047086294136,-0.002991362283952769,0.011406446694283812,0.04214592215208785,0.005648806514476679,0.06239883590733419,0.0060722079737823625,0.008933300496128683,0.0225893597258211
2015-08-31,-0.11725789948771417,-0.0832513053539043,-0.07813335451841474,-0.07473073843572642,-0.07600295900001354,-0.07726760749748988,-0.055769955715268694,-0.04905833858435007,-0.058215450380524426,-0.060949935504292396
2015-09-30,-0.011024190298397407,0.01374253346799148,0.008233296270741531,-0.06567177475166586,-0.04193194274482222,-0.0366713643944514,-0.006560853446464361,-0.03883591500108887,-0.033381776395472296,-0.02551622144487664
2015-10-31,,,,,,0.3300734574117795,,,0.33027345741177955,0.08505952852373388
2015-11-30,,,,,,,,,,0.0036551722756337224
2015-12-31,0.1301031158582071,0.085556391323039,0.04572362823583457,0.1301031158582071,0.085156391323039,0.05205886718886539,0.06429641923943426,0.04672065357616919,0.0299976275726916,-0.017282544513751552
2016-01-31,-0.144198311661191,-0.1443316449945243,-0.1441316449945243,-0.1435316449945243,-0.1435316449945243,-0.1435316449945243,-0.1435316449945243,-0.1435316449945243,-0.14393164499452432,-0.04978651178357818
2016-02-29,,,,,,,,,,-0.0008262982738813651
2016-03-31,0.006146950012914841,0.007137710321309234,0.025843550562391116,0.0811059824957013,0.04599118904942281,0.05830382319886255,0.051290489651048876,0.059089413200102664,0.04031039567547518,0.06726659650980471
2016-04-30,,,,,,,0.07513556682730675,0.07500223349397342,0.07540223349397342,0.0039410549052105726
2016-05-31,,,,,,,,,,0.01701167405699522
2016-06-30,0.13068907548195505,0.0709746954226413,0.00837373749442304,0.06298666453078157,0.08576393194042509,0.02662203848340089,0.13268907548195505,0.0696038295602738,0.025165599621426258,0.0034757292608347257
2016-07-31,-0.07226091336683538,-0.07266091336683538,-0.07346091336683538,-0.07292758003350204,-0.07266091336683538,-0.07286091336683538,-0.07226091336683538,-0.07266091336683538,-0.07306091336683537,0.03647116294851571
2016-08-31,,,,,,,,,,0.0011979472156404825
2016-09-30,0.03886905174438411,0.03285616094846746,0.03305888435528146,0.03679166893094632,0.03726545674600093,0.029766260695500927,0.03583708817231479,0.03842766765531242,0.025306371969932042,5.7788742064524e-05
2016-10-31,-0.001315561030324152,-0.015987523311320227,-0.03778353479267721,0.07815739916275777,0.036341164222214166,-0.013369169415439563,0.043376819089039044,0.052098146683226924,0.009253462103650812,-0.017337096187614254
2016-11-30,0.11780126564511587,0.08970100800602948,0.05994954048476805,0.21555973786084964,0.17952656684783608,0.07519940616354734,0.19725762377948933,0.1508328670606223,0.09522796334669588,0.03683823103155914
2016-12-31,,0.2912160384029304,0.2914160384029304,,,0.2914160384029304,0.2924160384029304,0.2920160384029304,0.2920160384029304,0.020272008048628276
2017-01-31,,,,,,,,,,0.01789459765245316
2017-02-28,0.045635226638478556,0.09613700096087044,0.07565415121517137,0.17967106775877756,0.10417609592903732,0.06167967563617782,0.18033773442544423,0.10291623750234001,0.10159068473247299,0.039291590965885526
2017-03-31,0.007383302933772763,0.0055501973483412575,0.020877991595578408,-0.004014100919287296,0.010895027861784135,0.01284660759010501,-0.004014100919287296,0.010895027861784135,0.0147727885261425,0.0012500178882770552
2017-04-30,,0.2572064019287243,0.2570064019287243,0.25693973526205766,0.2568064019287243,0.2568064019287243,,0.2572064019287243,0.2574064019287243,0.009925871964157285
2017-05-31,,,,,,,,,,0.014113141742397861
2017-06-30,0.04763356643011567,0.020378106227445604,0.000371498621706313,0.032948044892424644,0.0360833934376378,0.001439015186887882,0.06725780985099512,0.05530688178469911,0.014098625779514552,0.006374895643945999
2017-07-31,0.059238594689352296,0.039699282178691724,0.028561235309123092,0.058571928022685626,0.039518034979600734,0.04058280046190324,0.12457779030188958,0.052984532332386425,0.03699543186756486,0.02055403721522331
2017-08-31,,,,0.27663976140570545,0.1892493362867476,0.12016200512026175,0.25919554157759433,0.18293699111213052,0.12297932976597101,0.0029178056346557124
2017-09-30,-0.07886893322632109,-0.07833559989298775,-0.07873559989298776,-0.07753559989298775,-0.07833559989298775,-0.07813559989298775,-0.07820226655965441,-0.07793559989298775,-0.07773559989298776,0.020149576847172668
2017-10-31,,,,,,,,,,0.023563929722258736
2017-11-30,0.17862847431399376,0.12959062027143745,0.09005550170102826,0.23917048051869533,0.13183750205829714,0.07734522016965861,0.23917048051869533,0.14982184868379075,0.08868104182055182,0.03056622220828631
2017-12-31,0.3819922735876489,0.3821256069209823,0.3827256069209823,0.3826589402543156,0.38252560692098225,0.38292560692098226,0.3833256069209823,0.38292560692098226,0.3831256069209823,0.01212753650709919
2018-01-31,,,,,,,,,,0.056359291984600546
2018-02-28,-0.22976628918450326,-0.17698710109307964,-0.12159301905893816,0.01189442295162239,0.002084106638948536,-0.012579198331361051,-0.006531104476509804,0.0029667846756083584,-0.009029003752291908,-0.036360423763875827
2018-03-31,-0.5784271184931675,-0.5780271184931676,-0.5574213024133073,-0.3293328919130871,-0.32973289191308713,-0.32973289191308713,-0.3293328919130871,-0.32973289191308713,-0.32973289191308713,-0.027410702358038108
2018-04-30,0.4163603203776427,0.6239140727861111,,0.7086304169164904,0.7828404194615908,,,,,0.005168381553391166
2018-05-31,-0.000230488935947236,-0.002650854076262042,-0.056497215523994455,-0.22059304596175447,-0.2287064308904358,,-0.06651790330970922,-0.050668721210634704,0.01382343107575006,0.024309149266361185
2018-06-30,-0.3004677566058241,-0.2172215439362942,-0.2452985311313419,,0.031317094072295375,0.03211709407229537,-0.14613573572164826,-0.14626906905498158,-0.1456690690549816,0.005750683426342329
2018-07-31,0.03464774582929475,0.03709111590849647,,0.03464774582929475,0.03629111590849648,,,,,0.037046436470377975
2018-08-31,0.16676243133222743,0.06822122050889164,0.04981792037362003,0.05648315722866992,0.07216140441027834,0.0688572161257276,-0.2554363061023267,-0.00524628565960079,0.033887658852791915,0.03191995259671199
2018-09-30,0.12043432667604988,0.12016766000938321,0.06026320820984406,,,,-0.09176527928514859,-0.09203194595181526,-0.09143194595181525,0.005945494476838453
2018-10-31,-0.023000659900414444,0.016934733620253817,,-0.024333993233747776,-0.03732983179305013,,-0.15944305744407655,-0.03732983179305013,,-0.06910402162864304
2018-11-30,-0.3950126875443925,-0.19578463956727424,-0.08860669521525093,-0.20678016530734966,-0.24010971311476595,-0.06602781629495796,0.12674741822606847,0.039405207287472765,0.04101630930169185,0.018549326686336354
2018-12-31,-0.1818006830966675,-0.11248129745439286,-0.0748273661624182,-0.1647047663740831,-0.1448575710957217,-0.0878352381514215,-0.18575635890285525,-0.14065004386278224,-0.11665989011209191,-0.08804868802857924
2019-01-31,0.1359199546493417,0.08016275459164593,0.07607213541666256,0.03429118375644362,-0.019513852782128714,-0.021366409193005996,0.09859819658077658,0.06980402512694579,0.0437746514371409,0.08006589016350874
2019-02-28,0.2148733782136787,0.14181014425913943,0.07108837456998511,0.021494056133173383,0.015044643462987863,0.008023544941852713,0.027729657732158262,0.02677686470013421,0.028101400056217255,0.0324158720389085
2019-03-31,0.3034125051317029,0.30394583846503626,0.3035458384650363,,,,0.18695162771323606,0.11648935888480103,0.11728935888480103,0.01810058306668272
2019-04-30,0.01840450489135955,0.026259233470134327,,-0.00774730496786402,0.025459233470134325,,-0.00774730496786402,0.03674598912179361,,0.04085226278549059
2019-05-31,0.4506301407153074,0.32696038203949457,0.16876139099652074,0.6360944003780392,0.6328207405530779,,0.4757219454203542,0.35074742139565207,0.1174910154273709,-0.063771509005774
2019-06-30,0.8748297403655425,0.5307068217124883,0.3535855342458864,0.11081394980368671,0.5257234985277813,0.29442870701687546,0.7511570105004666,0.6284550343776067,0.5192494480195377,0.06958689578887456
2019-07-31,-0.3048682808442034,-0.26206407555694733,,-0.19339247345472282,-0.21866348796768847,,-0.19339247345472282,-0.21946348796768847,,0.015118867573788775
2019-08-31,-0.18642068649214052,-0.1866873531588072,-0.11669873563766477,-0.15364507296378813,-0.1615990990323536,-0.16179909903235357,-0.15364507296378813,-0.16843906578938825,-0.17394314012375994,-0.016742898347221535
2019-09-30,-0.0798565630400568,-0.10205379651736204,,-0.037604592155855064,-0.08285526689528952,,-0.13593790367533368,-0.08245487612646019,,0.019457988791247383
2019-10-31,0.01997120817053559,0.03803811910182402,0.062070963219396244,0.2517563189940372,0.19541954238687728,,0.3075292368707075,0.20777392016813725,,0.02210454333140044
2019-11-30,-0.18310548062381582,-0.09137560802044721,0.17506552292795827,,-0.1827054806238158,-0.18250548062381583,-0.19083136601643869,-0.19163136601643868,-0.1718271319860959,0.03619822435754072
2019-12-31,-0.315133045080676,-0.25215376531849315,,-0.315133045080676,-0.22498748041002886,,-0.12944241181376345,-0.13343129225902955,,0.029055328103842815
2020-01-31,0.20934261830761103,0.1131701647919993,0.04774790194844717,0.1929402420899132,0.12033506745690799,0.028719999698947642,0.39061905807567887,0.30474142358194967,0.16341991438308082,-0.00040363730916603835
2020-02-29,0.1680417627267535,0.08494389664325623,0.10962532973843091,0.2934503356733504,0.2939836690066837,0.12222028789670689,0.4549734638383267,0.4545734638383267,0.4543734638383267,-0.07916618188548341
2020-03-31,-0.40043555489407245,-0.40354933142410787,-0.4004002959715913,-0.43295103663866763,-0.43157034105467673,-0.4006002959715913,-0.3865975541252208,-0.41075913504782013,,-0.12487092388707899
2020-04-30,0.1279637189398862,0.0910456551079919,0.12513328351957867,0.2023761195472026,0.2047926781857329,0.19490507524375503,0.24895777633896032,0.18208735355541314,0.13323859105016933,0.12698352346856612
2020-05-31,,,,0.10998907204859838,0.25767685667050383,0.15159011173996387,0.10938938527423463,0.10965605194090129,0.1092560519409013,0.04764517021367043
2020-06-30,0.047814235308026753,0.017023502165598427,-0.020614954156398822,0.06735038025207056,0.00665757554531754,-0.01941495415639882,0.04848090197469342,0.0058575755453175405,,0.017734533796955887
2020-07-31,0.34231210164924386,0.27452569286185363,0.3263058450519709,0.31021719802365616,0.2757426923736158,0.22944358122916647,0.3695162855397001,0.3869515453603253,0.2704744035900895,0.0588919066294189
2020-08-31,1.0032539993261342,0.8016581213868235,0.47306113522860205,0.5474370963774322,0.4422232976527272,0.2762398206665188,0.5481037630440988,0.43267595240704637,0.28590377880597245,0.06979711266237798
2020-09-30,-0.30265668272429785,-0.23558072691806398,-0.1573478581705322,-0.30265668272429785,-0.25138932240704265,-0.176871674436939,-0.22940972564011586,-0.16979415294844238,-0.1414831028802552,-0.037443788219622576
2020-10-31,-0.2495085996119031,-0.1203507732981516,-0.18965826200615654,-0.16465160581488714,-0.10986775196877276,-0.07469265803082155,0.029906429007690916,0.04462008847392814,0.025927789289275978,-0.024933660529949053
2020-11-30,0.10172198130469734,0.5325233008114473,0.4497866991876786,0.21552514801278377,0.3318245376746023,0.449480522591375,0.5657081500332393,0.44468277912026055,0.46399542154689993,0.10877702971658865
2020-12-31,-0.020594639482348628,0.03941953093892523,0.07596596702192515,-0.2490820961626769,-0.06120128337901482,0.06127849765498503,0.03080521093775779,-0.07573427076093331,0.06839315435393203,0.037048116839896394
2021-01-31,1.5802076777065193,1.1004295782176203,1.988033218717984,0.46071947806932473,0.6388803122603519,1.6142997988304617,0.8411544484292036,0.6076829809216322,1.6827248087310267,-0.010190274002153
2021-02-28,0.3999129296413569,0.5305585972155564,1.20621371504361,0.48312048215651915,0.9214091395517203,1.0644644939993098,1.7166877710934019,1.0632600513566772,1.4604416465833094,0.027805453084774445
2021-03-31,0.39085850693712854,0.25774776041573416,0.23202931623066358,0.19923322708030816,0.15852905555811939,0.2316293162306636,0.17200022829128517,0.3052268322099767,0.2799771292087714,0.045399423387785465
2021-04-30,2.544973828821957,1.795026281521046,1.1638293621465463,2.544973828821957,1.794626281521046,1.1138653815999735,1.1828794459367886,1.795426281521046,1.073855847752755,0.05291033436712156
2021-05-31,1.156210385238308,0.8833023208334319,0.3391621399939804,0.339827472664168,0.11893742984645297,-0.02355650574277557,1.5845107941385999,0.8174489546097806,0.38243320666645036,0.006566094877794804
2021-06-30,-0.200370098162095,-0.16853546789689877,-0.22831445692474375,-0.200370098162095,-0.1323277233464597,-0.22871445692474374,-0.19970343149542832,-0.19026143998619618,-0.19122011849114598,0.022427511353666718
2021-07-31,-0.2036435053157177,-0.20417683864905103,-0.20457683864905102,-0.19550448006886653,-0.10647235922290939,-0.050510008235149145,-0.19550448006886653,-0.11939074451338484,0.008641771141050258,0.0244124422101204
2021-08-31,0.8089089463029893,0.5996940359294944,0.5897207544856398,0.2464395745412661,0.6073888934550357,0.5473794283425667,0.2464395745412661,0.6150827802609877,0.6794922898948286,0.029759719325045175
2021-09-30,0.2499485483613643,0.0912376489418869,-0.05813381381479697,0.01967620700732283,0.04345469970312814,0.05472301880723821,-0.041938851507711705,-0.10594695362952342,-0.07043439312751673,-0.046605399138025305
2021-10-31,0.29709457092716984,0.20525371792874614,1.1769367648178288,0.19756238899173903,0.19769572232507235,0.20485371792874615,0.5079318489221417,0.3615745692266576,0.2693945519652455,0.07016382563962442
2021-11-30,-0.12716745355564218,0.08222208825023146,0.021764354907664964,0.20077361841541908,0.11330670835440872,0.0340625886490562,-0.11565692587884109,-0.16166853035544296,0.001961139192082673,-0.008035091080885293
2021-12-31,-0.19069614568388182,-0.07229790471692304,-0.11115288051584675,-0.19125758338367738,-0.21495211743500695,-0.11115288051584675,-0.022097223988161423,-0.07324953294357646,-0.11102982656909108,0.046247789166566244
2022-01-31,-0.20607080296546837,-0.2351486475021988,-0.16578153906011905,-0.379141615769323,-0.32522892880126864,-0.22504868980641218,-0.35819285191719064,-0.3312728155483568,-0.2504786167014253,-0.05274115145927072
2022-02-28,0.05721612477596135,0.022008795277147074,0.009728951373991069,0.06715847159317692,0.04362020972853222,0.022035777589890317,0.14629373699761966,0.06872670069901188,0.0361677423080589,-0.029517127595334425
2022-03-31,0.15511180670766606,0.08792920729593162,0.054441707071540335,0.12367147120543119,0.10931354524534007,0.06889464826024344,0.127250105318835,0.07768015069863395,0.10863243012833768,0.03759043882493929
2022-04-30,-0.36171850381722404,-0.3004333522688394,-0.2857599959675717,-0.281799583008918,-0.2034119205469854,-0.21617180341389655,-0.31614735193146465,-0.32780431555720446,-0.29967550085114847,-0.08776915576052735
2022-05-31,0.014644320852841878,-0.11469803809007793,-0.2058424709101864,0.031469898791212536,-0.10460269132705553,-0.16757138089671852,-0.46652336408806533,-0.36875560318909933,-0.32599287319329656,0.0022573811022454926
2022-06-30,-0.29032511719592213,-0.18816461088445408,-0.10303771651103161,-0.2533815734281966,-0.21810422211063843,-0.14985289733592416,-0.133768510288133,-0.1759658615650714,-0.14207391768274927,-0.08246052969983242
2022-07-31,,,,-0.06060600938260485,-0.06100600938260485,-0.061206009382604856,,,,0.09208746343013763
2022-08-31,-0.12701493332283412,-0.1036278640497321,-0.10433171910290255,-0.025711646521370108,-0.09835880593983984,-0.08482601214128824,-0.0166458082110326,-0.05416301743277725,-0.10966539526122039,-0.04080186552662257
2022-09-30,-0.1510600415057607,-0.13675989341416647,-0.08305421905561851,-0.13840405412745124,-0.12430248634493327,-0.1274103216337181,-0.15666045477561796,-0.10699583761213967,-0.08374725323559304,-0.09244604817925062
2022-10-31,-0.0001553005345277601,0.04290274362201334,243.99519057979066,0.054959891461221044,0.05789341060120217,0.03774839949327731,0.07235985943260759,0.05688433089076415,0.05351472510755863,0.08127567349793186
2022-11-30,-0.33241126928116893,-0.2290019870563916,-0.18616535844139945,-0.33241126928116893,-0.20821157134603968,-0.18141736811731543,-0.3475028448007076,-0.2781505606143322,-0.199034504418029,0.05559154192874005
2022-12-31,-0.31569173528003697,-0.316491735280037,-0.2855887911497158,-0.31569173528003697,-0.316491735280037,-0.2790746398433469,-0.3037779278209712,-0.3040445944876378,-0.30424459448763785,-0.05762839473229031
2023-01-31,0.698163872560887,0.5629053862816347,0.479949292837504,0.6423238865605604,0.7972141156413239,0.5503924297323777,1.0757707273618442,0.8113039454369876,0.57145375128126,0.06288752290997679
2023-02-28,0.005422801672628579,0.011297478303588206,0.025070309593930352,0.664236295534017,0.4192378543498651,0.19786225355359574,0.7428448086980162,0.4400701044601362,0.23248338053538825,-0.02514267656877056
2023-03-31,-0.09557901453771074,-0.033130659394043825,0.013074822002706356,-0.018680273938886233,0.010683327379393127,0.03425613677583608,-0.10478451864684506,0.0016922047817639512,0.04065007750822295,0.03707774554924126
2023-04-30,-0.8279999997125548,-0.4763641624967576,-0.22411104781136088,-0.4382780711986868,-0.28329041755110235,-0.12843338737941085,-0.4382780711986868,-0.3334948225594447,-0.21920625060993013,0.015975065829192836
2023-05-31,0.005962160497967311,-0.026606073110583005,-0.06731233645760623,-0.1751232748710915,-0.11732358639739185,-0.09580255663327723,-0.11401940452166948,-0.08755517394698516,-0.08418343518130254,0.0046161307261942675
2023-06-30,0.07789449287585404,0.055479287481987584,0.0545050487307591,0.07948248122360309,0.096339653576939,0.06371678817703304,0.5603758325431442,0.36067290994119355,0.2131184561716721,0.06479981580356386
2023-07-31,1.074596009777979,0.6728863536896946,0.35779670498359023,0.16967616670675892,0.10946431507099423,0.09221950503922847,0.08227518204025253,0.10906431507099423,0.07204845047129126,0.03273316768215451
2023-08-31,-0.39642353978505634,-0.3165083094991567,-0.2287831430176789,-0.1631333338529457,-0.25895791322294726,-0.1612410053098542,-0.0668606211367059,-0.12311458600321118,-0.1169686090058402,-0.016251864424745355
2023-09-30,0.32473881194758253,0.3244721452809159,0.06180376400517133,0.32540547861424923,0.32527214528091586,0.18166684904672808,,0.32567214528091587,0.20449453243391053,-0.04743448186401067
2023-10-31,0.18804862502885744,0.16045376170831682,0.197560248610027,0.18752567637783735,0.30472857980983226,0.22289722631096592,0.14710221010319982,0.1623539759026554,0.22465973696837854,-0.021708562083937344
2023-11-30,0.3354929829515654,1.323650304662428,0.6719656685914057,0.3062881651840752,0.23806301746955283,0.14182542197033154,0.19383941383136594,0.1746054652637864,0.18802203157107275,0.09134375414821427
2023-12-31,0.22262393036280315,0.17656942581709678,0.2065946482953532,-0.03159760388435865,0.17656942581709678,0.20329871803265656,0.41124043413337413,-0.007023952878326371,0.004333513386249638,0.04565538791339052
2024-01-31,-0.13439728353238875,-0.15127913983695004,-0.09421018094539874,-0.1350639501990554,-0.10727842247563414,-0.09880064375529905,-0.010400602114471283,-0.034708725031987145,-0.0952440153100386,0.015926345684363463
2024-02-29,0.2238246595667222,0.21040292418756043,0.22908494046848243,0.26835697338306796,0.2443532039569306,0.33386561440267937,0.20466406765073578,0.2268423285269056,0.3161878001612184,0.052186909820852945
2024-03-31,4.282194032541016,2.2229036621262694,1.0539498420788795,0.3109437923899589,0.23081780618762923,0.14812176751097253,0.3086267845287748,0.45138318974057806,0.22373180615426597,0.03270173622781991
2024-04-30,-0.38101526083751186,-0.3687246814163528,-0.2948172903914137,-0.3542156219545107,-0.2871746080657756,-0.28041376394885353,-0.3540213304025755,-0.3561212213341183,-0.29279420538552536,-0.04031939106571847
2024-05-31,0.16041869307451845,0.1451411534364905,0.1689678384659796,0.1597520264078518,0.1863482576275009,0.17382618146587314,0.27881065226626445,0.19935690287430127,0.1996049978994302,0.05057964472834686
2024-06-30,-0.11224395754303067,-0.105526267909392,-0.1549886923356255,-0.32809157333839745,-0.22378114621837156,-0.16717543961302037,-0.15063430460765026,-0.1602669253198584,-0.15572383399186632,0.03528004425537823
2024-07-31,0.07229050922887865,0.029892921422292607,0.018304816888029454,-0.02676673200382418,0.014840843100875746,0.0568628223831652,0.012537488644311702,0.0019511782081981682,-0.010541519058351977,0.01210905711426813
2024-08-31,-0.09435830977175208,-0.09435830977175208,-0.09415830977175207,,,,-0.14445001872854832,-0.13832222997096952,-0.17469395036059407,0.02336566387817607
2024-09-30,0.1184100966412708,0.110976661430839,0.1321746821743995,0.13556094229198612,0.10901913302898486,0.10823611135205814,0.25324299485483937,0.2497933945466105,0.15128738066297237,0.021004661564918203
2024-10-31,0.007683599497800917,-0.0004495572847578609,-0.040990371996414365,-0.07899499815223172,-0.0036041789013201205,-0.013526956904063192,0.17623523569491514,0.12398409087595577,0.07496785749593658,-0.008923666609180536
